# category	id	name	rarity	icon	desc	acquire	track	tags
pets	DemonDog_Blue02	Démodogue bleu	0	516		Capture in the wild (Capture Net)	CrimsonIsland Library@586.5,-873,45.8	type:DemonDog,area:Z3
pets	DemonDog_Orange	Démodogue bleu	0	517		Capture in the wild (Capture Net)	CrimsonIsland Library@586.5,-873,45.8	type:DemonDog,area:Z3
pets	DemonDog_Red	Démodogue rouge	0	518		Capture in the wild (Capture Net)	CrimsonIsland Library@586.5,-873,45.8	type:DemonDog,area:Z3
pets	DemonDog_Blue	Démodogue sombre	0	519		Sold by a merchant | Capture in the wild (Capture Net)		type:DemonDog
pets	DemonDog_Purple	Démodogue violet	0	520		Capture in the wild (Capture Net)	CrimsonIsland Library@586.5,-873,45.8	type:DemonDog,area:Z3
pets	Frog_BlueGreen	Grenouflage	0	521		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;BelEtir Islets@-882.1,-724,485.3;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_Green	Grenouflage des marais	0	522		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_Spark	Grenouflage étincelante	0	523		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_Yellow	Grenouflage jaune	0	524		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_Brown	Grenouflage marron	0	525		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_Demon	Grenouflage nocturne	0	526		Capture in the wild (Capture Net)		type:Frog
pets	Frog_BluePurple	Grenouflage nuageuse	0	527		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_RedOrange	Grenouflage orange	0	528		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Frog_Blue	Grenouflage turquoise	0	529		Capture in the wild (Capture Net)	Primevalley Lookout@126.2,854.9,45.6;Enripit Fields@-460.5,564.5,122.8	type:Frog,area:Z1
pets	Goat_Beige01	Mobêle réduit beige	0	530		Capture in the wild (Capture Net)	CrimsonIsland Garden@739.6,-975.4,130.5	type:Goat,area:Z3
pets	Goat_Beige02	Mobêle réduit blanc	0	531		Capture in the wild (Capture Net)	CrimsonIsland Garden@739.6,-975.4,130.5	type:Goat,area:Z3
pets	Goat_Demon	Mobêle réduit démoniaque	0	532		Sold by a merchant | Capture in the wild (Capture Net)		type:Goat
pets	Goat_Spark	Mobêle réduit étincelant	0	533		Capture in the wild (Capture Net)	CrimsonIsland Garden@739.6,-975.4,130.5	type:Goat,area:Z3
pets	Goat_Grey	Mobêle réduit gris	0	534		Capture in the wild (Capture Net)	CrimsonIsland Garden@739.6,-975.4,130.5	type:Goat,area:Z3
pets	Goat_Brown	Mobêle réduit marron	0	535		Capture in the wild (Capture Net)	CrimsonIsland Garden@739.6,-975.4,130.5	type:Goat,area:Z3
pets	Goat_Black	Mobêle réduit noir	0	536		Capture in the wild (Capture Net)	CrimsonIsland Sacristy@70.4,-868.5,17.3	type:Goat,area:Z3
pets	StinkBug_Green	Parfunsecte	0	537		Capture in the wild (Capture Net)	Krisomal Lighthouse@864.1,1070.9,292.5;Azuram Fields@953.5,202.6,18.9	type:StinkBug,area:Z2
pets	StinkBug_RedOrange	Parfunsecte écarlate	0	538		Capture in the wild (Capture Net)	Krisomal Lighthouse@864.1,1070.9,292.5;Azuram Fields@953.5,202.6,18.9	type:StinkBug,area:Z2
pets	StinkBug_Spark	Parfunsecte étincelant	0	539		Capture in the wild (Capture Net)	Krisomal Lighthouse@864.1,1070.9,292.5;Azuram Fields@953.5,202.6,18.9	type:StinkBug,area:Z2
pets	StinkBug_Demon	Parfunsecte nocturne	0	540		Capture in the wild (Capture Net)		type:StinkBug
pets	StinkBug_Blue	Parfunsecte turquoise	0	541		Capture in the wild (Capture Net)	Krisomal Lighthouse@864.1,1070.9,292.5;Azuram Fields@953.5,202.6,18.9	type:StinkBug,area:Z2
pets	StinkBug_Purple	Parfunsecte violet	0	542		Capture in the wild (Capture Net)	Krisomal Lighthouse@864.1,1070.9,292.5;Azuram Fields@953.5,202.6,18.9	type:StinkBug,area:Z2
pets	Lizard_Green	Saladmandre	0	543		Capture in the wild (Capture Net)	Krisomal South@1288,1227,29.3;Primevalley Island@-13.6,1106.3,250.5;Enripit Crest@-638.6,480.2,-94	type:Lizard,area:Z1,area:Z2
pets	Lizard_Blue	Saladmandre bleue	0	544		Capture in the wild (Capture Net)	Krisomal South@1288,1227,29.3;Primevalley Island@-13.6,1106.3,250.5;Enripit Crest@-638.6,480.2,-94	type:Lizard,area:Z1,area:Z2
pets	Lizard_BlueOrange	Saladmandre clown	0	545		Capture in the wild (Capture Net)	Eksod Kobolds@1098.7,-1093.2,18.3	type:Lizard,area:Z2
pets	Lizard_RedOrange	Saladmandre écarlate	0	546		Capture in the wild (Capture Net)	Krisomal South@1288,1227,29.3;Primevalley Island@-13.6,1106.3,250.5;Enripit Crest@-638.6,480.2,-94	type:Lizard,area:Z1,area:Z2
pets	Lizard_Spark	Saladmandre étincelante	0	547		Capture in the wild (Capture Net)	Krisomal South@1288,1227,29.3;Primevalley Island@-13.6,1106.3,250.5;Enripit Crest@-638.6,480.2,-94	type:Lizard,area:Z1,area:Z2
pets	Lizard_Yellow	Saladmandre jaune	0	548		Capture in the wild (Capture Net)	Krisomal South@1288,1227,29.3;Primevalley Island@-13.6,1106.3,250.5;Enripit Crest@-638.6,480.2,-94	type:Lizard,area:Z1,area:Z2
pets	Lizard_Demon	Saladmandre nocturne	0	549		Capture in the wild (Capture Net)		type:Lizard
pets	Turtle_Grey	Tortroc	0	550		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Turtle_Spark	Tortroc étincelante	0	551		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Turtle_Yellow	Tortroc jaune	0	552		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Turtle_Demon	Tortroc nocturne	0	553		Capture in the wild (Capture Net)		type:Turtle
pets	Turtle_Pink	Tortroc rose	0	554		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Turtle_Red	Tortroc rouge	0	555		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Turtle_Blue	Tortroc turquoise	0	556		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Turtle_Green	Tortroc verte	0	557		Capture in the wild (Capture Net)	Nescent Flowers@1974.8,-11.8,59.3	type:Turtle,area:Z2
pets	Squirrel_Green	Tranchefeuille automnal	0	558		Capture in the wild (Capture Net)	Eksod Mount@1499.8,-395,131.3;Krisomal Cliff@1766,648,152.3	type:Squirrel,area:Z2
pets	Squirrel_Demon	Tranchefeuille démoniaque	0	559		Capture in the wild (Capture Net)		type:Squirrel
pets	Squirrel_Spark	Tranchefeuille étincelant	0	560		Capture in the wild (Capture Net)	Eksod Mount@1499.8,-395,131.3;Krisomal Cliff@1766,648,152.3	type:Squirrel,area:Z2
pets	Squirrel_Grey	Tranchefeuille gris	0	561		Capture in the wild (Capture Net)	Eksod Mount@1499.8,-395,131.3;Krisomal Cliff@1766,648,152.3	type:Squirrel,area:Z2
pets	Squirrel_Brown	Tranchefeuille marron	0	562		Capture in the wild (Capture Net)	Eksod Mount@1499.8,-395,131.3;Krisomal Cliff@1766,648,152.3	type:Squirrel,area:Z2
pets	Squirrel_Red	Tranchefeuille rouge	0	563		Capture in the wild (Capture Net)	Eksod Mount@1499.8,-395,131.3;Krisomal Cliff@1766,648,152.3	type:Squirrel,area:Z2
pets	Squirrel_Blue	Tranchefeuille vert	0	564		Capture in the wild (Capture Net)	Eksod Mount@1499.8,-395,131.3;Krisomal Cliff@1766,648,152.3	type:Squirrel,area:Z2
gliders	Glider_Falcon_Red	Becaplume d'Egheret	3	565				type:Falcon
gliders	Glider_Falcon_Green	Becaplume d'Eksode	3	566				type:Falcon
gliders	Glider_Falcon_Brown	Becaplume d'Enripit	3	567				type:Falcon
gliders	Glider_Falcon_White	Becaplume d'Obral	3	568				type:Falcon
gliders	Glider_Falcon_Blue	Becaplume de Mérops	3	569				type:Falcon
gliders	Glider_Falcon_Black	Becaplume de Navelin	3	570				type:Falcon
gliders	Glider_Falcon_Grey	Becaplume de Skover	3	571				type:Falcon
gliders	Glider_Crimson05	Bélier-parapentiste croisé	3	572				type:Crimson
gliders	Glider_Crimson03	Bélier-parapentiste des nuées	3	573		Achievement: Collection de Bélinbourg - Récupérez tous les orbes secrets de Bélinbourg.		type:Crimson
gliders	Glider_Crimson06	Bélier-parapentiste écarlate	3	574				type:Crimson
gliders	Glider_Crimson04	Bélier-parapentiste nocturne	3	575				type:Crimson
gliders	Glider_Crimson02	Bélier-parapentiste urbain	3	576				type:Crimson
gliders	Glider_Bat_Brown	Chauve-souris d'Enripit	3	577		Drops: Kobold (rare)		type:Bat
gliders	Glider_Bat_WhiteBlack	Chauve-souris de Krisomal	3	578		Drops: world boss Roi Ratsar (rare)	Roi Ratsar - Dungeon entrance - Enripit Hollow@-652.1,312.2,2.3	type:Bat
gliders	Glider_Bat_BlackWhite	Chauve-souris de Navelin	3	579		Drops: world boss Reblochonk (rare)	Reblochonk - Dungeon entrance - Primevalley Meadows@-394.3,1331.6,51.1	type:Bat
gliders	Glider_Bat_Demon	Chauve-souris de Niflel	3	580		Drops: demon soulstones (zone 2) (rare)		type:Bat
gliders	Glider_Bat_Grey	Chauve-souris de Skover	3	581				type:Bat
gliders	Glider_Bat_Burning	Chauve-souris incandescente	3	582		Achievement: Obtenez 25 Gliders		type:Bat
gliders	Glider_Dragon_Orange	Dragon d'Antélimbe	3	583				type:Dragon
gliders	Glider_Dragon_Lava	Dragon d'Ébral	3	584		Drops: world boss Golcan (rare)	Golcan - Dungeon entrance - Azuram Mound Cave@969.7,624,13.5	type:Dragon
gliders	Glider_Dragon_BlueGreen	Dragon d'Eksode	3	585		Achievement: Chasse aux orbes secrets - Terminez tous les succès de récupération d'orbes secrets dans les donjons de l'Île de Skover.		type:Dragon
gliders	Glider_Dragon_Blue	Dragon de Mérops	3	586				type:Dragon
gliders	Glider_Dragon_Demon	Dragon de Niflel	3	587		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	type:Dragon
gliders	Glider_Dragon_Yellow	Dragon de Semeru	3	588		Drops: Vault of zone 2 (tier 1)	Vault - Krisomal Chapel@1447.6,1072.5,16.5	type:Dragon
gliders	Glider_Dragon_Pink	Dragon rose	3	589		Achievement: Obtenez 50 Gliders		type:Dragon
gliders	Glider_Demon_Red02	Espupille courroucé	3	590		Sold by a merchant	Zoey, Demon Huntress - Azuram Hub@1312.9,72.6,172.5;Zoey, Demon Huntress - CrimsonIsland South@586.2,-80.5,57;Zoey, Demon Huntress - Primevalley Hub@-339.4,1416.4,52.5	type:Demon
gliders	Glider_Demon_Red01	Espupille enragé	3	591		Achievement: Équipe de rêve - Fermez 10 portes d'une faille.		type:Demon
gliders	Glider_Demon_Blue	Espupille furieux	3	592		Sold by a merchant	Zoey, Demon Huntress - Azuram Hub@1312.9,72.6,172.5;Zoey, Demon Huntress - CrimsonIsland South@586.2,-80.5,57;Zoey, Demon Huntress - Primevalley Hub@-339.4,1416.4,52.5	type:Demon
gliders	Glider_Demon_Purple	Espupille haineux	3	593		Drops: Shaarlize LT2 (rare)		type:Demon
gliders	Glider_Demon_Grey	Espupille irascible	3	594		Drops: Vault of zone 3 (tier 1)	Vault - CrimsonIsland Sacristy@-14.9,-800.9,28.5	type:Demon
gliders	Glider_Demon_Blue02	Espupille irritable	3	595		Drops: Demonic Rifts (rare)	Rift - Krisomal North@1550.3,999.6,211.5	type:Demon
gliders	Glider_Pigeon_Purple	Gourmet	3	596		Drops: Ramburg	Chests - CrimsonIsland South@372.5,-446.8,138.5	type:Pigeon
gliders	Glider_Owl_Brown02	Hibou d'Almaz	3	597		Sold by a merchant	MountTamer_NPC_1 - Primevalley Hub@-397.3,1502.1,57.8	type:Owl
gliders	Glider_Owl_Brown	Hibou d'Enripit	3	598				type:Owl
gliders	Glider_Owl_Grey	Hibou de Bélazur	3	599				type:Owl
gliders	Glider_Owl_BlackWarm	Hibou de Krisomal	3	600		Achievement: Collection de l'Île de Skover - Récupérez tous les orbes secrets de l'Île de Skover.		type:Owl
gliders	Glider_Owl_PurpleGrey	Hibou de Ponog	3	601		Sold by a merchant	MountTamer_NPC_1 - Primevalley Hub@-397.3,1502.1,57.8	type:Owl
gliders	Glider_Owl_BlueGrey	Hibou de Zerzur	3	602		Sold by a merchant	MountTamer_NPC_1 - Primevalley Hub@-397.3,1502.1,57.8	type:Owl
gliders	Glider_Pigeon_Grey02	Loyal	3	603		Drops: Ramburg	Chests - CrimsonIsland South@405,-126.4,105.8	type:Pigeon
gliders	Glider_Butterfly_Orange	Phalène d'Antélimbe	3	604				type:Butterfly
gliders	Glider_Butterfly_Green	Phalène d'Eksode	3	605		Achievement: Chasse aux orbes secrets - Terminez tous les succès de récupération d'orbes secrets dans les donjons de la Vallée de l'éternel automne.		type:Butterfly
gliders	Glider_Butterfly_Blue	Phalène de Mérops	3	606		Drops: Vault of zone 2 (tier 2)	Vault - Nescent Thorn@1741.7,-210.3,-6	type:Butterfly
gliders	Glider_Butterfly_Demon	Phalène de Niflel	3	607		Achievement: Chasse aux orbes secrets - Terminez tous les succès de récupération d'orbes secrets dans les donjons de Bélinbourg.		type:Butterfly
gliders	Glider_Butterfly_Yellow	Phalène de Semeru	3	608		Drops: world boss Gatsbeille (rare)	Gatsbeille - Dungeon entrance - Honeywoods Cave@-1095.3,878.3,19.8	type:Butterfly
gliders	Glider_Butterfly_Pink	Phalène rose	3	609				type:Butterfly
gliders	Glider_Sprout_Orange	Piafagrain d'Antélimbe	3	610		Named in 1 chest at 1%		type:Sprout
gliders	Glider_Sprout_Red	Piafagrain d'Egheret	3	611		Drops: Vault of zone 2 (tier 3)	Vault - Eksod Kobolds@1098.3,-1132.6,44.3	type:Sprout
gliders	Glider_Sprout_Green	Piafagrain d'Eksode	3	612		Drops: Sprouts (rare)		type:Sprout
gliders	Glider_Sprout_WhitePink	Piafagrain de Navelin	3	613		Achievement: Obtenez 10 Gliders		type:Sprout
gliders	Glider_Sprout_Yellow	Piafagrain de Semeru	3	614				type:Sprout
gliders	Glider_Sprout_Brown	Piafagrain de Skover	3	615				type:Sprout
gliders	Glider_FlyingFish_Acid	Poissalifère acide	3	616		Drops: world boss Blob l'éponge (rare)	Blob l'éponge - Dungeon entrance - Krisomal Abyss@1490,1551,-88.5	type:FlyingFish
gliders	Glider_FlyingFish_Orange	Poissalifère d'Antélimbe	3	617		Drops: world boss Nepsilon (rare)	Nepsilon - Dungeon entrance - Meridion POI@-108.8,1870.7,6	type:FlyingFish
gliders	Glider_FlyingFish_Red	Poissalifère d'Egheret	3	618		Drops: Vault of zone 1 (tier 1)	Vault - Primevalley Coast@-114.1,1308,-6.7	type:FlyingFish
gliders	Glider_FlyingFish_BlueGreen	Poissalifère de Mérops	3	619		Drops: Manfish (rare)		type:FlyingFish
gliders	Glider_FlyingFish_Demon	Poissalifère de Niflel	3	620		Drops: demon soulstones (zone 1) (rare)		type:FlyingFish
gliders	Glider_FlyingFish_Green	Poissalifère de Skover	3	621				type:FlyingFish
gliders	Glider_Crimson01	Premier bélier-parapentiste	3	622		Drops: world boss Robin des Cornes (rare)	Robin des Cornes - Dungeon entrance - CrimsonIsland Barracks@390.5,-283.4,78.4	type:Crimson
gliders	Glider_Butterfly_EA_Spark	Protophalène étincelante	3	623				type:Butterfly
gliders	Glider_Pigeon_Beige	Rapide	3	624		Drops: Ramburg	Chests - CrimsonIsland South@494.9,-283.5,108.8	type:Pigeon
gliders	Glider_Raccoon_Orange	Raton laveur d'Antélimbe	3	625				type:Raccoon
gliders	Glider_Raccoon_Brown02	Raton laveur d'Enripit	3	626		Sold by a merchant	MountTamer_NPC_2 - Azuram Highland@1218.4,221.6,18.5	type:Raccoon
gliders	Glider_Raccoon_BlackBrown	Raton laveur de Krisomal	3	627		Achievement: Collection de la Vallée de l'éternel automne - Récupérez tous les orbes secrets de la Vallée de l'éternel automne.		type:Raccoon
gliders	Glider_Raccoon_Brown01	Raton laveur de Semeru	3	628		Sold by a merchant	MountTamer_NPC_2 - Azuram Highland@1218.4,221.6,18.5	type:Raccoon
gliders	Glider_Raccoon_Grey	Raton laveur de Skover	3	629				type:Raccoon
gliders	Glider_Raccoon_BlueGrey	Raton laveur de Zerzur	3	630		Sold by a merchant	MountTamer_NPC_2 - Azuram Highland@1218.4,221.6,18.5	type:Raccoon
gliders	Glider_Pigeon_Grey	Vaillant	3	631		Drops: Ramburg	Chests - CrimsonIsland South@568,-188.7,142.6	type:Pigeon
gliders	Glider_Pigeon_Blue	Vertueux	3	632		Drops: Ramburg	Chests - CrimsonIsland South@742.5,-172.9,131.6	type:Pigeon
trinkets	Necklace_Z1_Ap	Amulette de Fracture	1	633		Uncommon drop from Île de Skover enemies		type:Necklace
trinkets	Necklace_Z1_Mp	Amulette de Lucidité	1	633		Uncommon drop from Île de Skover enemies		type:Necklace
trinkets	Necklace_Z1_Cri	Amulette de Précision	1	633		Uncommon drop from Île de Skover enemies		type:Necklace
trinkets	Necklace_Z1_Vit	Amulette de Vitalité	1	633		Uncommon drop from Île de Skover enemies		type:Necklace
trinkets	Necklace_Z1_Fer	Amulette de Zèle	1	633		Uncommon drop from Île de Skover enemies		type:Necklace
trinkets	Finger_Ap	Anneau de Fracture	1	634				type:Ring
trinkets	Finger_Mp	Anneau de Lucidité	1	634				type:Ring
trinkets	Finger_Cri	Anneau de Précision	1	634				type:Ring
trinkets	Finger_Z1_Vit	Anneau de Vitalité	1	634		Uncommon drop from Île de Skover enemies		type:Ring
trinkets	Finger_Fer	Anneau de Zèle	1	634				type:Ring
trinkets	Finger_Z2_Ap	Annelet de Fracture	1	635		Uncommon drop from Vallée de l'éternel automne enemies		type:Ring
trinkets	Finger_Z2_Mp	Annelet de Lucidité	1	635		Uncommon drop from Vallée de l'éternel automne enemies		type:Ring
trinkets	Finger_Z2_Cri	Annelet de Précision	1	635		Uncommon drop from Vallée de l'éternel automne enemies		type:Ring
trinkets	Finger_Z2_Fer	Annelet de Zèle	1	635		Uncommon drop from Vallée de l'éternel automne enemies		type:Ring
trinkets	Finger_Z1RCraft_Ap	Cercle de fracture	2	636		Craft: Jeweller (lvl 1)		type:Ring
trinkets	Finger_Z1RCraft_Mp	Cercle de lucidité	2	637		Craft: Jeweller (lvl 1)		type:Ring
trinkets	Finger_Z1RCraft_Cri	Cercle de précision	2	636		Craft: Jeweller (lvl 1)		type:Ring
trinkets	Finger_Z1RCraft_Fer	Cercle de zèle	2	637		Craft: Jeweller (lvl 1)		type:Ring
trinkets	Trinket_Bee	Coeur de fleur éternel	2	638		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	type:Trinket
trinkets	PurifiedHeart	Coeur purifié	2	639		Craft: Alchemist (lvl 4)		type:Trinket
trinkets	Necklace_Z2_Ap	Collier de Fracture	1	640		Uncommon drop from Vallée de l'éternel automne enemies		type:Necklace
trinkets	Necklace_Z2_Mp	Collier de Lucidité	1	640		Uncommon drop from Vallée de l'éternel automne enemies		type:Necklace
trinkets	Necklace_Z2_Cri	Collier de Précision	1	640		Uncommon drop from Vallée de l'éternel automne enemies		type:Necklace
trinkets	Necklace_Z2_Fer	Collier de Zèle	1	640		Uncommon drop from Vallée de l'éternel automne enemies		type:Necklace
trinkets	InfusedTusk	Défense imprégnée	2	641		Craft: Alchemist (lvl 3)		type:Trinket
trinkets	Trinket_Demon	Doigt de Sukuna'Maatata	2	642		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	type:Trinket
trinkets	Necklace_Z1RCraft	Pendentif de Polyvalence	2	643		Craft: Jeweller (lvl 1)		type:Necklace
trinkets	Necklace_Z2RCraft	Pendentif de Souplesse	2	644		Craft: Jeweller (lvl 5)		type:Necklace
trinkets	PrismaticPearl	Perle prismatique	2	645		Craft: Alchemist (lvl 4)		type:Trinket
trinkets	StoneOfPower	Pierre de puissance	2	646		Craft: Alchemist (lvl 1)		type:Trinket
trinkets	StoneOfCunning	Pierre de ruse	2	647		Craft: Alchemist (lvl 1)		type:Trinket
trinkets	StoneOfWisdom	Pierre de sagesse	2	648		Craft: Alchemist (lvl 1)		type:Trinket
trinkets	StoneOfRighteousness	Pierre de vertu	2	646		Craft: Alchemist (lvl 1)		type:Trinket
trinkets	PhilosopherStone	Pierre philosophale	2	649		Craft: Alchemist (lvl 2)		type:Trinket
trinkets	Trinket_Kobold	Poêlon à raclette	2	650		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	type:Trinket
trinkets	Trinket_Manfish	Poétrident	2	651		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	type:Trinket
trinkets	Trinket_Crimson	Relique retrouvée	2	652		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	type:Trinket
trinkets	Finger_Z2RCraft_CriAP	Sceau de combattant	2	653		Craft: Jeweller (lvl 3)		type:Ring
trinkets	Finger_Z2RCraft_FerMP	Sceau de sorcier	2	654		Craft: Jeweller (lvl 3)		type:Ring
trinkets	Finger_Z3RCraft_Ap	Solitaire de Fracture	2	655		Craft: Jeweller (lvl 6)		type:Ring
trinkets	Finger_Z3RCraft_Mp	Solitaire de Lucidité	2	655		Craft: Jeweller (lvl 6)		type:Ring
trinkets	Finger_Z3RCraft_Cri	Solitaire de Précision	2	655		Craft: Jeweller (lvl 6)		type:Ring
trinkets	Finger_Z3RCraft_Fer	Solitaire de zèle	2	655		Craft: Jeweller (lvl 6)		type:Ring
